,y_pred,y_true
388,[0.0649012],0.07689698
389,[0.0697807],0.04971254
390,[0.06026152],0.10208547
391,[0.06522717],0.14159352
392,[0.05482234],0.12845509
393,[0.0833665],0.13628156
394,[0.07145525],0.06605336
395,[0.06452211],0.03870268
396,[0.09229764],0.042044237
397,[0.06953565],0.047071636
398,[0.07306698],0.056081116
399,[0.03705096],0.03282419
400,[0.06642615],0.07216662
401,[0.0409251],0.068019316
402,[0.0442579],0.054334044
403,[0.03707942],0.033352062
404,[0.0352602],0.036324024
405,[0.03278736],0.043249264
406,[0.03022984],0.04018411
407,[0.03721496],0.05156663
408,[0.07043352],0.030969381
409,[0.02405477],0.0384254
410,[0.02443757],0.096496075
411,[0.0236618],0.07767165
412,[0.03625355],0.08215673
413,[0.04243622],0.10084993
414,[0.02662195],0.11430186
415,[0.02379587],0.13656925
416,[0.02565236],0.1677159
417,[0.0346382],0.16638786
418,[0.03247838],0.16216391
419,[0.05353153],0.16134953
420,[0.05334283],0.12021999
421,[0.05548511],0.13228843
422,[0.071085],0.13648726
423,[0.05865521],0.16207632
424,[0.0563386],0.11682698
425,[0.06716231],0.10525839
426,[0.08182629],0.117882356
427,[0.13664445],0.11553769
428,[0.09475007],0.13315178
429,[0.13181663],0.17624947
430,[0.13207763],0.13515407
431,[0.12786089],0.14457533
432,[0.13680115],0.14873615
433,[0.14630646],0.24864191
434,[0.1438516],0.1497502
435,[0.16276331],0.124528006
436,[0.1567993],0.10371226
437,[0.21342947],0.09538986
438,[0.16182141],0.13188034
439,[0.18728004],0.09623334
440,[0.2032462],0.12174274
441,[0.21342318],0.1455712
442,[0.20976269],0.122626275
443,[0.1651799],0.09585954
444,[0.21758598],0.11639342
445,[0.21885315],0.11718665
446,[0.18085736],0.16512606
447,[0.20266414],0.16138196
448,[0.19833788],0.22464064
449,[0.20358244],0.20309976
450,[0.2351073],0.13397478
451,[0.23193984],0.1652103
