,TimeStep,EnergyCost,QoS,Switching
794,2382,1.4438236757755278,0.0,0.0
795,2385,1.4868236907005312,0.0,0.0
796,2388,1.3712801889896393,0.0,0.0
797,2391,1.5348250679969788,0.0,0.0
798,2394,1.4399688998222353,0.0,0.0
799,2397,1.5884889893531802,0.0,0.0
800,2400,1.3326127806186676,0.0,0.0
801,2403,1.5142659848213198,0.0,0.0
802,2406,1.3565107840061192,0.0,0.0
803,2409,1.3029193827152254,0.0,0.0
804,2412,1.3399680208683016,0.0,0.0
805,2415,1.3411270093917849,0.0,0.0
806,2418,1.3411270093917849,0.0,0.0
807,2421,1.3411270093917849,0.0,0.0
808,2424,1.3349242959022523,0.0,0.0
809,2427,1.308906841850281,0.0,0.0
810,2430,1.3347640573024748,0.0,0.0
811,2433,1.3348068408966065,0.0,0.0
812,2436,1.3348068408966065,0.0,0.0
813,2439,1.428593098640442,0.0,0.0
814,2442,1.464744791507721,0.0,0.0
815,2445,0.14399999999999996,0.09771381582704786,0.0
816,2448,0.14399999999999996,0.09347856421616549,0.0
817,2451,0.14399999999999996,0.12397747709305111,0.0
818,2454,0.14399999999999996,0.0740185995004449,0.0
819,2457,0.14399999999999996,0.10818807287141181,0.0
820,2460,0.14399999999999996,0.06295285862100908,0.0
821,2463,0.14399999999999996,0.0401940237295195,0.0
822,2466,0.14399999999999996,0.051674182273949806,0.0
823,2469,0.14399999999999996,0.04098763236139994,0.0
824,2472,0.14399999999999996,0.06626665510112455,0.0
825,2475,0.14399999999999996,0.03901187397591228,0.0
826,2478,0.14399999999999996,0.04972121933351831,0.0
827,2481,0.14399999999999996,0.09027292283663031,0.0
828,2484,0.14399999999999996,0.13433200009651908,0.0
829,2487,0.14399999999999996,0.13433200009651908,0.0
830,2490,0.14399999999999996,0.13433200009651908,0.0
831,2493,0.14399999999999996,0.13433200009651908,0.0
832,2496,0.14399999999999996,0.13433200009651908,0.0
833,2499,0.14399999999999996,0.13433200009651908,0.0
834,2502,0.14399999999999996,0.09646972587125044,0.0
835,2505,0.14399999999999996,0.09627017169983666,0.0
836,2508,0.14399999999999996,0.09627017169983666,0.0
837,2511,0.14399999999999996,0.10214621979378058,0.0
838,2514,0.14399999999999996,0.15503065263927596,0.0
839,2517,0.14399999999999996,0.15503065263927596,0.0
840,2520,0.14399999999999996,0.15503065263927596,0.0
841,2523,0.14399999999999996,0.15503065263927596,0.0
842,2526,0.14399999999999996,0.15503065263927596,0.0
843,2529,0.14399999999999996,0.15503065263927596,0.0
844,2532,0.14399999999999996,0.15503065263927596,0.0
845,2535,0.14399999999999996,0.15503065263927596,0.0
846,2538,0.14399999999999996,0.15503065263927596,0.0
847,2541,0.14399999999999996,0.15503065263927596,0.0
848,2544,0.14399999999999996,0.15503065263927596,0.0
849,2547,0.2792959907054901,0.13952758737534837,0.01
850,2550,1.4969599070549011,0.0,0.1
851,2553,1.4934589213371277,0.0,0.09
852,2556,1.4619500498771667,0.0,0.0
853,2559,1.3098953410148622,0.0,0.1
854,2562,1.310259208202362,0.0,0.1
855,2565,1.371670783853531,0.0,0.0
856,2568,1.34988369140625,0.0,0.0
857,2571,1.3962237389087677,0.0,0.0
858,2574,1.5209955039024354,0.0,0.0
859,2577,1.515838383293152,0.0,0.0
860,2580,1.469424297809601,0.0,0.0
861,2583,1.469424297809601,0.0,0.0
862,2586,1.469424297809601,0.0,0.0
863,2589,1.469424297809601,0.0,0.0
864,2592,1.469424297809601,0.0,0.0
865,2595,0.14399999999999996,0.0955551028268142,0.0
866,2598,0.14399999999999996,0.0896962864310107,0.0
867,2601,0.14399999999999996,0.058912714304883027,0.0
868,2604,0.14399999999999996,0.04424646616539564,0.0
869,2607,0.14399999999999996,0.025266585709685107,0.0
870,2610,0.14399999999999996,0.028352343227907178,0.0
871,2613,0.14399999999999996,0.024544425245133526,0.0
872,2616,0.14399999999999996,0.05720092752597485,0.0
873,2619,0.14399999999999996,0.047195315195679335,0.0
874,2622,0.14399999999999996,0.07099471282905026,0.0
875,2625,0.14399999999999996,0.07099471282905026,0.0
876,2628,0.14399999999999996,0.07099471282905026,0.0
877,2631,0.14399999999999996,0.07099471282905026,0.0
878,2634,0.14399999999999996,0.07099471282905026,0.0
879,2637,0.14399999999999996,0.07099471282905026,0.0
880,2640,0.14399999999999996,0.07099471282905026,0.0
881,2643,0.14399999999999996,0.07099471282905026,0.0
882,2646,0.14399999999999996,0.07099471282905026,0.0
883,2649,0.14399999999999996,0.07099471282905026,0.0
884,2652,0.14399999999999996,0.07099471282905026,0.0
885,2655,0.14399999999999996,0.07099471282905026,0.0
886,2658,0.14399999999999996,0.07099471282905026,0.0
887,2661,0.14399999999999996,0.07099471282905026,0.0
888,2664,0.14399999999999996,0.07099471282905026,0.0
889,2667,0.14399999999999996,0.07099471282905026,0.0
890,2670,0.14399999999999996,0.07099471282905026,0.0
891,2673,0.14399999999999996,0.07099471282905026,0.0
892,2676,0.14399999999999996,0.07099471282905026,0.0
893,2679,0.14399999999999996,0.07099471282905026,0.0
894,2682,0.14399999999999996,0.07099471282905026,0.0
895,2685,0.14399999999999996,0.07099471282905026,0.0
896,2688,0.14399999999999996,0.07099471282905026,0.0
897,2691,0.14399999999999996,0.07099471282905026,0.0
898,2694,1.3088872209548952,0.0,0.1
899,2697,1.3103064064979555,0.0,0.1
900,2700,1.363631979417801,0.0,0.01
901,2703,1.3502159604549406,0.0,0.0
902,2706,1.3724716408252715,0.0,0.0
903,2709,1.4424143586158753,0.0,0.0
904,2712,1.3787823503494265,0.0,0.0
905,2715,1.364309707546234,0.0,0.0
906,2718,1.5151652398109436,0.0,0.0
907,2721,1.5151652398109436,0.0,0.0
908,2724,1.5151652398109436,0.0,0.0
909,2727,1.5151652398109436,0.0,0.0
910,2730,1.5151652398109436,0.0,0.0
911,2733,1.5151652398109436,0.0,0.0
912,2736,1.5151652398109436,0.0,0.0
913,2739,0.14399999999999996,0.09236338607738519,0.0
914,2742,0.14399999999999996,0.07053434771030306,0.0
915,2745,0.14399999999999996,0.042227798879163794,0.0
916,2748,0.14399999999999996,0.019081558858306147,0.0
917,2751,0.14399999999999996,0.023993412289227873,0.0
918,2754,0.14399999999999996,0.03356085398390984,0.0
919,2757,0.14399999999999996,0.01173453672157024,0.0
920,2760,0.14399999999999996,0.027537389471814465,0.0
921,2763,0.14399999999999996,0.0437219641880435,0.0
922,2766,0.14399999999999996,0.059907670525477595,0.0
923,2769,0.14399999999999996,0.08024047512687847,0.0
924,2772,0.14399999999999996,0.1344824332166283,0.0
925,2775,0.14399999999999996,0.1344824332166283,0.0
926,2778,0.14399999999999996,0.1344824332166283,0.0
927,2781,0.14399999999999996,0.1344824332166283,0.0
928,2784,0.14399999999999996,0.1344824332166283,0.0
929,2787,0.14399999999999996,0.1344824332166283,0.0
930,2790,0.14399999999999996,0.1344824332166283,0.0
931,2793,0.14399999999999996,0.1344824332166283,0.0
932,2796,0.14399999999999996,0.1344824332166283,0.0
933,2799,0.14399999999999996,0.1344824332166283,0.0
934,2802,0.14399999999999996,0.1344824332166283,0.0
935,2805,0.14399999999999996,0.1344824332166283,0.0
936,2808,0.14399999999999996,0.1344824332166283,0.0
937,2811,0.14399999999999996,0.1344824332166283,0.0
938,2814,0.14399999999999996,0.1344824332166283,0.0
939,2817,0.14399999999999996,0.1344824332166283,0.0
940,2820,0.14399999999999996,0.1344824332166283,0.0
941,2823,0.14399999999999996,0.1344824332166283,0.0
942,2826,0.14399999999999996,0.1344824332166283,0.0
943,2829,0.14399999999999996,0.1344824332166283,0.0
944,2832,0.14399999999999996,0.1344824332166283,0.0
945,2835,0.14399999999999996,0.1344824332166283,0.0
