,TimeStep,EnergyCost,QoS,Switching
296,888,0.23448086142539976,0.0703699157246859,0.008
297,891,0.17924951497077943,0.06953030630202986,0.004
298,894,0.23625584766983984,0.09298171176418699,0.01
299,897,0.14400000000000002,0.11964096632676251,0.0
300,900,0.22728333795547484,0.1948206658658312,0.008
301,903,0.2498660552716255,0.19417051517590014,0.006000000000000001
302,906,0.2684136811852455,0.3399579014634563,0.006000000000000001
303,909,0.32177630433082577,0.18194532409757425,0.012000000000000002
304,912,0.3018031562519073,0.16526320526423027,0.002
305,915,0.3889219314122199,0.143518192398991,0.01
306,918,0.34351519974231715,0.20093937969131084,0.006000000000000001
307,921,0.3576129084777831,0.24617716474084284,0.006000000000000001
308,924,0.2931851997613906,0.211210542831612,0.006000000000000001
309,927,0.28191653033494946,0.18552261446568655,0.006000000000000001
310,930,0.2828085350561142,0.2002441554719769,0.002
311,933,0.37430181143760677,0.2138742596242222,0.008
312,936,0.34914543467044823,0.23283935262521915,0.01
313,939,0.4201114013457298,0.19039892939823436,0.014000000000000002
314,942,0.4020886477088927,0.21049560121216826,0.008
315,945,0.41993835953235625,0.15643211214869496,0.006000000000000001
316,948,0.3835715651178359,0.19918584581398538,0.002
317,951,0.44157650002956395,0.20044585066233,0.006000000000000001
318,954,0.41786569111347194,0.24757895699265525,0.004
319,957,0.3603219503688812,0.18618601583846214,0.002
320,960,0.3552133211803436,0.2826326313638913,0.002
321,963,0.3929946751642227,0.2973026395926211,0.006000000000000001
322,966,0.39901272481441485,0.24090494883625105,0.004
323,969,0.5145183789539337,0.3391515558369493,0.008
324,972,0.4194841428279876,0.2653274298633422,0.008
325,975,0.34867564772129056,0.3332941555315256,0.004
326,978,0.3444662673425674,0.390838697086619,0.006000000000000001
327,981,0.3718185120534897,0.29573940066553034,0.006000000000000001
328,984,0.40682264873027807,0.3748594544644244,0.002
329,987,0.3732667728281021,0.22317141112917163,0.002
330,990,0.3733426288318633,0.2705336321353274,0.002
331,993,0.39896415305614474,0.19602075084942938,0.004
332,996,0.4205059662294388,0.19299791316249554,0.006000000000000001
333,999,0.3335746743249894,0.16027764290425067,0.004
334,1002,0.3024784201812744,0.15032036136411683,0.004
335,1005,0.3612059561455249,0.09257594450100746,0.008
336,1008,0.2781330982553959,0.10278743806276576,0.002
337,1011,0.31083711190938945,0.07632150886991007,0.01
338,1014,0.2863144677096605,0.06533455773849298,0.014000000000000002
339,1017,0.2196441006946564,0.062021441226476993,0.006000000000000001
340,1020,0.20116394043803215,0.06252584256298782,0.004
341,1023,0.2283899498641491,0.05413138366750872,0.01
342,1026,0.14400000000000002,0.051230582691626086,0.0
343,1029,0.21575343385577203,0.05207031000559636,0.008
344,1032,0.2165746053099632,0.06958256153574992,0.006000000000000001
345,1035,0.23224881163716316,0.07461436052806364,0.008
346,1038,0.14400000000000002,0.10091783901633108,0.0
347,1041,0.25196574732184407,0.09233099426862783,0.012
348,1044,0.19139719676971434,0.19588160484226147,0.002
349,1047,0.2732977115678787,0.19036379856665897,0.008
350,1050,0.28386791895389557,0.21721542536144875,0.008
351,1053,0.21082945778846743,0.2114879981073787,0.0
352,1056,0.25002047577381137,0.19355841456685335,0.008
353,1059,0.30422620879411694,0.1740724619388088,0.008
354,1062,0.3380057771944999,0.1806760750696599,0.006000000000000001
355,1065,0.2953485687160492,0.1442055687374958,0.004
356,1068,0.3447818677067756,0.16581769320009218,0.008
357,1071,0.34879702091932285,0.14024497501327723,0.006000000000000001
358,1074,0.38003360400438296,0.2704412782270103,0.014000000000000002
359,1077,0.28277739827871323,0.23090700847409612,0.004
360,1080,0.3346423749661445,0.3001416493019066,0.01
361,1083,0.2776410476231575,0.22214474351265945,0.004
362,1086,0.32571544086456294,0.3279729975356306,0.008
363,1089,0.2625103270626068,0.28103281640269806,0.002
364,1092,0.27252793278694154,0.40861411456976987,0.0
365,1095,0.28348969568252563,0.2782002712518024,0.006000000000000001
366,1098,0.32192525350570683,0.3505109106532061,0.006000000000000001
367,1101,0.4417824071073531,0.26990194072750207,0.01
368,1104,0.4647868115758895,0.2080240971463949,0.01
369,1107,0.4384679438781738,0.24335980293580517,0.006000000000000001
370,1110,0.4797252487850189,0.28635052207236633,0.006000000000000001
371,1113,0.4959720864057541,0.2821024369798527,0.006000000000000001
372,1116,0.4990001367044449,0.2953056251833669,0.006000000000000001
373,1119,0.5666194237160682,0.2387797591656979,0.006000000000000001
374,1122,0.5113507009506225,0.21543632344330413,0.008
375,1125,0.48366596773624415,0.21039083506474554,0.008
376,1128,0.4481793269777297,0.24235036970782353,0.006000000000000001
377,1131,0.43077383176803585,0.29690638078133075,0.004
378,1134,0.46624213819026944,0.21771213824637026,0.004
379,1137,0.37167561168193813,0.25276789367479585,0.002
380,1140,0.49236084129810337,0.20360821764027132,0.012000000000000002
381,1143,0.4687427071237563,0.16379648018846624,0.006000000000000001
382,1146,0.43709817824721325,0.156522778590802,0.006000000000000001
383,1149,0.4568402915382384,0.1503206320530321,0.006000000000000001
384,1152,0.36698494374990454,0.10798019497462452,0.004
385,1155,0.37255103679299345,0.10616472488476689,0.006000000000000001
386,1158,0.35552534589529033,0.10305784839609972,0.01
387,1161,0.24816457419276233,0.11000116753324292,0.002
388,1164,0.25354212781190877,0.08623749018606727,0.01
389,1167,0.26133799157381055,0.07875247455569555,0.012
390,1170,0.2413537306523323,0.07019940712747783,0.006000000000000001
391,1173,0.21986744886159898,0.12688248136654065,0.004
392,1176,0.24925685447216034,0.07279348780222833,0.008
393,1179,0.2235934848976135,0.06294578187606963,0.006000000000000001
394,1182,0.2619130128121376,0.09322333870549566,0.008
395,1185,0.23971854068040843,0.09725601471842417,0.006000000000000001
396,1188,0.20254158655643462,0.11027937445206148,0.004
397,1191,0.20767861930847167,0.12355570874216731,0.004
398,1194,0.21022761154174802,0.1309595827670869,0.004
399,1197,0.16157733072996142,0.18424236725120618,0.002
400,1200,0.16612488399982453,0.29809727069516556,0.002
401,1203,0.2051089301204681,0.22366779993418592,0.004
402,1206,0.22518389751434323,0.2572940783083403,0.006000000000000001
403,1209,0.24120762604951856,0.2383528134896902,0.008
404,1212,0.27528747004508974,0.22562600089941778,0.008
405,1215,0.2158921037864685,0.24341912401888696,0.0
406,1218,0.3502982066202163,0.20360111473024162,0.012
407,1221,0.280938112950325,0.24299173222584095,0.0
408,1224,0.44640601729631413,0.22842683795351562,0.013999999999999999
409,1227,0.4473452063119411,0.2137660823776272,0.004
410,1230,0.4309527577972411,0.2632187739044152,0.002
411,1233,0.42215425604581824,0.22177274440749753,0.006000000000000001
412,1236,0.4667705027818679,0.22834951278118712,0.006000000000000001
413,1239,0.4596569568157196,0.20638054026639094,0.006000000000000001
414,1242,0.5825164767551422,0.2963953503521379,0.002
415,1245,0.5078112414765357,0.16234160033877854,0.01
416,1248,0.511198886976242,0.19524123924875844,0.004
417,1251,0.4576490535736083,0.20572345170905149,0.0
418,1254,0.43834372622966766,0.20550416274649141,0.002
419,1257,0.5600744980573653,0.19465931670272174,0.01
420,1260,0.5729142231988906,0.18060262704083774,0.006000000000000001
421,1263,0.5343114128637315,0.30572108120070723,0.002
422,1266,0.4673374735879899,0.19759445682517857,0.002
423,1269,0.4981736393415928,0.24417393366236756,0.004
424,1272,0.5198347909855843,0.20692179258250631,0.012000000000000002
425,1275,0.46803897467136374,0.23179797858372772,0.002
426,1278,0.48226631772994993,0.1929781873873656,0.004
427,1281,0.46551552899837495,0.2247654725451563,0.002
428,1284,0.43660256913185125,0.20775849254799197,0.002
429,1287,0.3436863476371764,0.18821801310060354,0.004
430,1290,0.29844725855827325,0.15292366481743616,0.002
431,1293,0.3506122819948196,0.10509088105954902,0.012000000000000002
432,1296,0.4265141818463802,0.1008694035466509,0.01
433,1299,0.24578161499977114,0.14936667954796154,0.002
434,1302,0.2180520015692711,0.10519211340374185,0.006000000000000001
435,1305,0.20188350172519684,0.08882841702567852,0.004
436,1308,0.24086167258501048,0.10398202261238244,0.006000000000000001
437,1311,0.20860840101242067,0.0958626736330415,0.004
438,1314,0.24420430473804472,0.07827108850872024,0.006000000000000001
439,1317,0.2772222639191151,0.06884599683120735,0.01
440,1320,0.24025122592628,0.07693510355694372,0.006000000000000001
441,1323,0.2143090102601051,0.07933209350565845,0.008
442,1326,0.19708129680097103,0.07614240023061317,0.006000000000000001
443,1329,0.21821807854413983,0.0629263779947488,0.008
444,1332,0.22025444166898725,0.08569294814055256,0.006000000000000001
445,1335,0.2578857085490227,0.08278495720534215,0.008
446,1338,0.24782239591598507,0.12432216930418537,0.004
447,1341,0.2947419397544861,0.13264756198277672,0.008
448,1344,0.30965907578945157,0.17648016134877068,0.002
449,1347,0.3878163987493515,0.15055902958028752,0.006000000000000001
450,1350,0.41759039689064026,0.2020956819946169,0.006000000000000001
451,1353,0.4261699609279632,0.2519699480605194,0.004
452,1356,0.4429383906984329,0.1955880078662378,0.004
453,1359,0.45345644703269,0.22377627657828683,0.004
454,1362,0.38847162696361537,0.24587297980139655,0.002
455,1365,0.3976615152454375,0.19712710215155396,0.004
456,1368,0.47158313292503357,0.23561590526889273,0.004
457,1371,0.5248376722383499,0.1928722773616019,0.012000000000000002
458,1374,0.49399736919879905,0.21212886342853068,0.004
459,1377,0.7745394726955891,0.23369682866360006,0.016
460,1380,0.5998011436986923,0.15826384556963402,0.002
461,1383,0.6099826508402824,0.2049659275338087,0.006000000000000001
462,1386,0.6251890485763549,0.2083815105533321,0.006000000000000001
463,1389,0.5808094068574906,0.2782470590381989,0.002
464,1392,0.584705837430954,0.3019608710749002,0.002
465,1395,0.654183531718254,0.27049096762252,0.006000000000000001
466,1398,0.5669156716203689,0.24588906596831694,0.002
467,1401,0.5852271604442596,0.20220194786589396,0.008
468,1404,0.6389740864670277,0.2767911227350226,0.008
469,1407,0.5893308653068542,0.2088203889532188,0.004
470,1410,0.5560363456213474,0.1822527347937271,0.006000000000000001
471,1413,0.5657208759284019,0.2269520664666516,0.004
472,1416,0.532384792342186,0.2579437926098665,0.002
473,1419,0.6002401094770432,0.16992995066311756,0.01
474,1422,0.6268013618338109,0.21110233796512567,0.006000000000000001
475,1425,0.6251795645713806,0.13877630958377005,0.006000000000000001
476,1428,0.6295703129214049,0.10537506774444935,0.006000000000000001
477,1431,0.5251978714907168,0.14269982259837563,0.004
478,1434,0.4871530431354046,0.09427714552663229,0.004
479,1437,0.44840827170968045,0.11115662100615896,0.002
480,1440,0.267710619699955,0.12475174727758016,0.006000000000000001
481,1443,0.24864204298496248,0.12085918947972221,0.004
482,1446,0.2046665641915798,0.11814134921314622,0.004
483,1449,0.22355120225429534,0.08942984553816835,0.004
484,1452,0.2624712647509575,0.08068081285582247,0.01
485,1455,0.23892849209904668,0.08014486992316674,0.008
486,1458,0.22217223375320436,0.07605479880119984,0.008
487,1461,0.19582513120651243,0.09102393817694407,0.006000000000000001
488,1464,0.21532734404861928,0.09487764561498055,0.008
489,1467,0.2412454264962673,0.08610817452790222,0.01
490,1470,0.24580145720958707,0.10190198296635174,0.006000000000000001
491,1473,0.2699791053557396,0.15038178363208068,0.006000000000000001
492,1476,0.2561938533210754,0.19305389109184506,0.004
493,1479,0.34381987169265743,0.1838904010831088,0.008
494,1482,0.42260345500946045,0.1969044362638919,0.012000000000000002
495,1485,0.34881411395788187,0.1597690109303792,0.008
496,1488,0.3454669450521468,0.23713289893485073,0.004
497,1491,0.27888480613946914,0.17278510615494005,0.004
498,1494,0.33865373184442504,0.1722715113175444,0.008
499,1497,0.25753149009704585,0.20131654351640058,0.0
500,1500,0.3492297372436522,0.23097127323624492,0.01
